epoch;val_ids;proposal_size
57;Subj_13_170.png;[65536,0]
58;Subj_8_80.png;[65532,4]
59;Subj_12_189.png;[65233,303]
60;Subj_10_35.png;[65251,285]
61;Subj_14_236.png;[65536,0]
62;Subj_9_37.png;[65417,119]
63;Subj_3_213.png;[65516,20]
64;Subj_13_90.png;[65361,175]
65;Subj_4_155.png;[65143,393]
66;Subj_12_196.png;[65090,446]
67;Subj_7_161.png;[64952,584]
68;Subj_2_20.png;[65536,0]
69;Subj_1_237.png;[65536,0]
70;Subj_2_24.png;[65536,0]
71;Subj_9_171.png;[65536,0]
72;Subj_10_96.png;[64954,582]
73;Subj_12_54.png;[64899,637]
74;Subj_1_185.png;[65536,0]
75;Subj_3_165.png;[65536,0]
76;Subj_1_176.png;[65127,409]
77;Subj_4_8.png;[65536,0]
78;Subj_8_204.png;[65536,0]
79;Subj_9_169.png;[65536,0]
80;Subj_2_60.png;[65378,158]
81;Subj_9_166.png;[65255,281]
82;Subj_9_47.png;[65456,80]
83;Subj_4_159.png;[65152,384]
84;Subj_11_60.png;[65122,414]
85;Subj_6_83.png;[64962,574]
86;Subj_14_103.png;[64971,565]
87;Subj_1_8.png;[65536,0]
88;Subj_6_68.png;[65536,0]
89;Subj_2_101.png;[65536,0]
90;Subj_4_117.png;[65522,14]
91;Subj_7_22.png;[65153,383]
92;Subj_7_232.png;[65495,41]
93;Subj_10_34.png;[65310,226]
94;Subj_7_85.png;[65088,448]
95;Subj_1_224.png;[65501,35]
96;Subj_3_43.png;[65475,61]
97;Subj_4_92.png;[65447,89]
98;Subj_12_193.png;[65512,24]
99;Subj_6_231.png;[65536,0]
100;Subj_3_117.png;[64919,617]
101;Subj_12_62.png;[65474,62]
102;Subj_12_244.png;[65536,0]
103;Subj_14_163.png;[65365,171]
104;Subj_4_192.png;[65165,371]
105;Subj_7_87.png;[64771,765]
106;Subj_9_30.png;[65536,0]
107;Subj_7_219.png;[65023,513]
108;Subj_11_175.png;[65306,230]
109;Subj_14_4.png;[65536,0]
110;Subj_1_175.png;[65334,202]
111;Subj_2_29.png;[65515,21]
112;Subj_1_55.png;[65522,14]
113;Subj_10_201.png;[65536,0]
114;Subj_7_60.png;[64978,558]
115;Subj_11_215.png;[65535,1]
116;Subj_6_74.png;[65309,227]
117;Subj_1_149.png;[65110,426]
118;Subj_1_143.png;[65531,5]
119;Subj_2_117.png;[64953,583]
120;Subj_1_6.png;[65536,0]
121;Subj_14_114.png;[65536,0]
122;Subj_8_211.png;[65536,0]
123;Subj_14_222.png;[65536,0]
124;Subj_1_62.png;[65524,12]
125;Subj_4_24.png;[65179,357]
126;Subj_11_83.png;[65535,1]
127;Subj_4_104.png;[65145,391]
128;Subj_12_16.png;[65523,13]
129;Subj_9_77.png;[65369,167]
130;Subj_3_230.png;[65206,330]
131;Subj_12_28.png;[65289,247]
132;Subj_4_110.png;[65113,423]
133;Subj_11_142.png;[65300,236]
134;Subj_7_106.png;[65425,111]
135;Subj_14_108.png;[65516,20]
136;Subj_9_138.png;[65269,267]
137;Subj_9_182.png;[65536,0]
138;Subj_1_202.png;[65139,397]
139;Subj_13_111.png;[65536,0]
140;Subj_13_33.png;[65478,58]
141;Subj_3_244.png;[65536,0]
142;Subj_3_47.png;[65354,182]
143;Subj_13_139.png;[65453,83]
144;Subj_8_89.png;[65536,0]
145;Subj_12_34.png;[65444,92]
146;Subj_13_97.png;[64983,553]
147;Subj_13_185.png;[65077,459]
148;Subj_9_219.png;[65513,23]
149;Subj_2_26.png;[65536,0]
150;Subj_3_2.png;[65536,0]
151;Subj_6_216.png;[64964,572]
152;Subj_9_186.png;[65536,0]
153;Subj_7_238.png;[65536,0]
154;Subj_4_39.png;[65524,12]
155;Subj_11_97.png;[65020,516]
156;Subj_6_205.png;[65052,484]
157;Subj_6_156.png;[64947,589]
158;Subj_14_6.png;[65536,0]
159;Subj_10_73.png;[65532,4]
160;Subj_9_132.png;[65045,491]
161;Subj_7_133.png;[65527,9]
162;Subj_6_50.png;[64837,699]
163;Subj_11_240.png;[65536,0]
164;Subj_1_137.png;[65499,37]
165;Subj_4_74.png;[65495,41]
166;Subj_12_222.png;[65536,0]
167;Subj_9_162.png;[65191,345]
168;Subj_13_73.png;[65337,199]
169;Subj_9_48.png;[65536,0]
170;Subj_1_64.png;[65536,0]
171;Subj_2_231.png;[65421,115]
172;Subj_8_44.png;[65124,412]
173;Subj_12_143.png;[65076,460]
174;Subj_8_145.png;[65536,0]
175;Subj_12_107.png;[65071,465]
176;Subj_1_204.png;[65310,226]
177;Subj_9_76.png;[65381,155]
178;Subj_10_253.png;[65536,0]
179;Subj_8_143.png;[65536,0]
180;Subj_6_81.png;[65173,363]
181;Subj_11_228.png;[65536,0]
182;Subj_13_31.png;[65520,16]
183;Subj_8_100.png;[65290,246]
184;Subj_12_221.png;[65532,4]
185;Subj_2_227.png;[65345,191]
186;Subj_14_190.png;[65407,129]
187;Subj_7_142.png;[65532,4]
188;Subj_11_191.png;[65527,9]
189;Subj_3_7.png;[65536,0]
190;Subj_1_146.png;[65027,509]
191;Subj_4_97.png;[65209,327]
192;Subj_9_235.png;[65536,0]
193;Subj_4_154.png;[65407,129]
194;Subj_2_22.png;[65536,0]
195;Subj_8_178.png;[65515,21]
196;Subj_14_137.png;[65511,25]
197;Subj_4_222.png;[65515,21]
198;Subj_4_49.png;[65202,334]
199;Subj_6_57.png;[64994,542]
200;Subj_14_151.png;[65536,0]
201;Subj_14_248.png;[65536,0]
202;Subj_13_59.png;[65361,175]
203;Subj_4_167.png;[65343,193]
204;Subj_12_32.png;[65522,14]
205;Subj_4_50.png;[64987,549]
206;Subj_10_242.png;[65536,0]
207;Subj_1_246.png;[65536,0]
208;Subj_10_233.png;[65536,0]
209;Subj_1_133.png;[65511,25]
210;Subj_11_192.png;[65533,3]
211;Subj_13_36.png;[65225,311]
212;Subj_3_48.png;[65313,223]
213;Subj_14_22.png;[65536,0]
214;Subj_11_145.png;[65536,0]
215;Subj_4_185.png;[65536,0]
216;Subj_2_25.png;[65536,0]
217;Subj_4_164.png;[65411,125]
218;Subj_13_155.png;[64949,587]
219;Subj_9_179.png;[65378,158]
220;Subj_11_223.png;[65536,0]
221;Subj_2_27.png;[65536,0]
222;Subj_12_122.png;[65536,0]
223;Subj_4_89.png;[65534,2]
224;Subj_1_231.png;[65536,0]
225;Subj_14_168.png;[65536,0]
226;Subj_12_251.png;[65536,0]
227;Subj_6_247.png;[65536,0]
228;Subj_3_119.png;[64973,563]
229;Subj_4_230.png;[65536,0]
230;Subj_7_148.png;[65012,524]
231;Subj_4_6.png;[65523,13]
232;Subj_4_73.png;[65401,135]
233;Subj_12_137.png;[65531,5]
234;Subj_1_13.png;[65536,0]
235;Subj_14_219.png;[65536,0]
236;Subj_13_134.png;[65534,2]
237;Subj_1_154.png;[65515,21]
238;Subj_10_149.png;[65497,39]
239;Subj_9_145.png;[65536,0]
240;Subj_3_246.png;[65536,0]
241;Subj_9_72.png;[65287,249]
242;Subj_3_81.png;[64990,546]
243;Subj_10_45.png;[65449,87]
244;Subj_1_161.png;[65536,0]
245;Subj_8_30.png;[65536,0]
246;Subj_11_119.png;[65492,44]
247;Subj_6_218.png;[65139,397]
248;Subj_10_61.png;[65431,105]
249;Subj_12_90.png;[65205,331]
250;Subj_14_122.png;[65494,42]
251;Subj_7_197.png;[65027,509]
252;Subj_10_53.png;[65536,0]
253;Subj_9_21.png;[65536,0]
254;Subj_7_117.png;[65148,388]
255;Subj_10_126.png;[64994,542]
256;Subj_2_253.png;[65536,0]
257;Subj_7_4.png;[65536,0]
258;Subj_9_46.png;[65315,221]
259;Subj_6_85.png;[64753,783]
260;Subj_1_191.png;[65493,43]
261;Subj_8_54.png;[65536,0]
262;Subj_6_250.png;[65536,0]
263;Subj_8_203.png;[65536,0]
264;Subj_2_7.png;[65536,0]
265;Subj_3_10.png;[65536,0]
266;Subj_1_225.png;[65535,1]
267;Subj_10_37.png;[65167,369]
268;Subj_9_153.png;[65409,127]
269;Subj_12_110.png;[65530,6]
270;Subj_8_218.png;[65536,0]
271;Subj_1_215.png;[65329,207]
272;Subj_8_78.png;[65279,257]
273;Subj_12_188.png;[65536,0]
274;Subj_4_65.png;[65291,245]
275;Subj_3_229.png;[65526,10]
276;Subj_12_255.png;[65536,0]
277;Subj_14_213.png;[65353,183]
278;Subj_10_58.png;[65536,0]
279;Subj_3_5.png;[65536,0]
280;Subj_12_176.png;[65477,59]
281;Subj_7_241.png;[65536,0]
282;Subj_13_160.png;[65305,231]
283;Subj_4_72.png;[65533,3]
284;Subj_10_128.png;[65048,488]
285;Subj_3_189.png;[65536,0]
286;Subj_4_144.png;[65298,238]
287;Subj_2_23.png;[65536,0]
288;Subj_4_68.png;[65350,186]
289;Subj_6_223.png;[65122,414]
290;Subj_2_238.png;[65536,0]
291;Subj_9_59.png;[65536,0]
292;Subj_1_42.png;[65536,0]
293;Subj_9_117.png;[65536,0]
294;Subj_10_134.png;[65536,0]
295;Subj_1_126.png;[65536,0]
296;Subj_14_210.png;[65187,349]
297;Subj_4_213.png;[65496,40]
298;Subj_7_21.png;[65026,510]
299;Subj_13_114.png;[65296,240]
300;Subj_2_52.png;[65364,172]
301;Subj_10_162.png;[65536,0]
302;Subj_10_5.png;[65536,0]
303;Subj_1_241.png;[65536,0]
304;Subj_8_246.png;[65536,0]
305;Subj_10_87.png;[65536,0]
306;Subj_1_18.png;[65495,41]
307;Subj_13_180.png;[65458,78]
308;Subj_8_59.png;[65536,0]
309;Subj_11_69.png;[65311,225]
310;Subj_3_77.png;[65448,88]
311;Subj_12_205.png;[65440,96]
312;Subj_3_154.png;[65535,1]
313;Subj_9_215.png;[65393,143]
314;Subj_7_17.png;[65246,290]
315;Subj_3_193.png;[65536,0]
316;Subj_13_242.png;[65536,0]
317;Subj_8_209.png;[65536,0]
318;Subj_11_126.png;[64968,568]
319;Subj_3_251.png;[65536,0]
320;Subj_14_134.png;[65012,524]
321;Subj_9_105.png;[65525,11]
322;Subj_11_23.png;[65536,0]
323;Subj_10_169.png;[65536,0]
324;Subj_4_200.png;[65536,0]
325;Subj_8_86.png;[65536,0]
326;Subj_6_23.png;[65018,518]
327;Subj_13_77.png;[65536,0]
328;Subj_3_253.png;[65536,0]
329;Subj_1_218.png;[65170,366]
330;Subj_8_161.png;[65207,329]
331;Subj_12_101.png;[65429,107]
332;Subj_1_73.png;[65536,0]
333;Subj_7_79.png;[64966,570]
334;Subj_8_42.png;[65399,137]
335;Subj_4_180.png;[65536,0]
336;Subj_7_109.png;[65156,380]
337;Subj_2_84.png;[65167,369]
338;Subj_13_249.png;[65536,0]
339;Subj_2_132.png;[65536,0]
340;Subj_1_85.png;[65078,458]
341;Subj_1_115.png;[65147,389]
342;Subj_10_117.png;[65536,0]
343;Subj_14_118.png;[65536,0]
344;Subj_11_85.png;[65534,2]
345;Subj_2_232.png;[65176,360]
346;Subj_2_129.png;[65536,0]
347;Subj_4_1.png;[65536,0]
348;Subj_13_167.png;[65536,0]
349;Subj_9_152.png;[65334,202]
350;Subj_11_224.png;[65536,0]
351;Subj_13_196.png;[65487,49]
352;Subj_1_136.png;[65487,49]
353;Subj_13_225.png;[65536,0]
354;Subj_11_243.png;[65536,0]
355;Subj_11_196.png;[65526,10]
356;Subj_1_201.png;[65222,314]
357;Subj_2_246.png;[65536,0]
358;Subj_8_125.png;[65500,36]
359;Subj_6_1.png;[65536,0]
360;Subj_11_59.png;[65187,349]
361;Subj_4_252.png;[65536,0]
362;Subj_6_122.png;[64788,748]
363;Subj_7_111.png;[65007,529]
364;Subj_13_159.png;[65063,473]
365;Subj_2_2.png;[65536,0]
366;Subj_11_182.png;[65423,113]
367;Subj_12_112.png;[65405,131]
368;Subj_7_186.png;[65070,466]
369;Subj_9_66.png;[65487,49]
370;Subj_3_143.png;[65525,11]
371;Subj_11_171.png;[65197,339]
372;Subj_12_0.png;[65536,0]
373;Subj_8_33.png;[65536,0]
374;Subj_9_224.png;[65536,0]
375;Subj_7_62.png;[65184,352]
376;Subj_11_89.png;[65504,32]
377;Subj_6_219.png;[65334,202]
378;Subj_8_52.png;[65528,8]
379;Subj_7_153.png;[65263,273]
380;Subj_4_108.png;[64901,635]
381;Subj_12_19.png;[65475,61]
382;Subj_8_68.png;[65536,0]
383;Subj_11_193.png;[65536,0]
384;Subj_2_214.png;[65477,59]
385;Subj_6_76.png;[65029,507]
386;Subj_13_0.png;[65536,0]
387;Subj_2_182.png;[65080,456]
388;Subj_7_98.png;[65372,164]
389;Subj_6_147.png;[65422,114]
390;Subj_6_146.png;[65174,362]
391;Subj_3_191.png;[65535,1]
392;Subj_4_81.png;[65025,511]
393;Subj_1_63.png;[65530,6]
394;Subj_2_139.png;[65535,1]
395;Subj_13_101.png;[64963,573]
396;Subj_7_212.png;[65075,461]
397;Subj_9_100.png;[65240,296]
398;Subj_8_115.png;[65536,0]
399;Subj_4_197.png;[65474,62]
400;Subj_10_200.png;[65536,0]
401;Subj_1_249.png;[65536,0]
402;Subj_7_208.png;[65445,91]
403;Subj_2_173.png;[65536,0]
404;Subj_3_226.png;[65491,45]
405;Subj_14_206.png;[65531,5]
406;Subj_9_134.png;[65026,510]
407;Subj_9_237.png;[65536,0]
408;Subj_13_141.png;[65536,0]
409;Subj_14_211.png;[65136,400]
410;Subj_6_117.png;[64862,674]
411;Subj_12_44.png;[65121,415]
412;Subj_1_229.png;[65536,0]
413;Subj_4_51.png;[64919,617]
414;Subj_12_254.png;[65536,0]
415;Subj_6_9.png;[65479,57]
416;Subj_13_147.png;[65518,18]
417;Subj_7_65.png;[65021,515]
418;Subj_3_184.png;[65536,0]
419;Subj_2_161.png;[65536,0]
420;Subj_13_16.png;[65536,0]
421;Subj_14_177.png;[65527,9]
422;Subj_11_9.png;[65528,8]
423;Subj_6_118.png;[64753,783]
424;Subj_13_157.png;[64900,636]
425;Subj_11_109.png;[65536,0]
426;Subj_10_89.png;[65536,0]
427;Subj_11_5.png;[65536,0]
428;Subj_3_24.png;[65536,0]
429;Subj_12_198.png;[65514,22]
430;Subj_1_116.png;[64992,544]
431;Subj_2_128.png;[65536,0]
432;Subj_11_225.png;[65536,0]
433;Subj_7_184.png;[65058,478]
434;Subj_12_212.png;[65384,152]
435;Subj_14_184.png;[65535,1]
436;Subj_12_146.png;[65121,415]
437;Subj_6_7.png;[65536,0]
438;Subj_10_246.png;[65536,0]
439;Subj_12_223.png;[65536,0]
440;Subj_2_211.png;[65510,26]
441;Subj_10_108.png;[65536,0]
442;Subj_7_53.png;[64783,753]
443;Subj_6_87.png;[64746,790]
444;Subj_7_216.png;[65062,474]
445;Subj_13_210.png;[65205,331]
446;Subj_6_120.png;[64761,775]
447;Subj_6_36.png;[65511,25]
448;Subj_11_194.png;[65530,6]
449;Subj_12_253.png;[65536,0]
450;Subj_12_59.png;[65146,390]
451;Subj_1_45.png;[65534,2]
452;Subj_9_8.png;[65536,0]
453;Subj_4_134.png;[65495,41]
454;Subj_8_25.png;[65536,0]
455;Subj_13_251.png;[65536,0]
456;Subj_6_103.png;[65536,0]
457;Subj_4_71.png;[65493,43]
458;Subj_11_219.png;[65534,2]
459;Subj_12_140.png;[65370,166]
460;Subj_12_130.png;[65529,7]
461;Subj_11_106.png;[65534,2]
462;Subj_11_77.png;[65536,0]
463;Subj_8_60.png;[65536,0]
464;Subj_13_88.png;[65439,97]
465;Subj_12_197.png;[65181,355]
466;Subj_10_67.png;[64917,619]
467;Subj_2_41.png;[65536,0]
468;Subj_6_35.png;[65424,112]
469;Subj_2_169.png;[65536,0]
470;Subj_9_82.png;[65536,0]
471;Subj_3_180.png;[65081,455]
472;Subj_2_188.png;[65535,1]
473;Subj_3_89.png;[65436,100]
474;Subj_6_135.png;[65483,53]
475;Subj_11_183.png;[65421,115]
476;Subj_12_159.png;[65520,16]
477;Subj_14_240.png;[65536,0]
478;Subj_7_214.png;[65050,486]
479;Subj_12_106.png;[65061,475]
480;Subj_12_86.png;[64875,661]
481;Subj_9_125.png;[65536,0]
482;Subj_13_143.png;[65536,0]
483;Subj_7_183.png;[65031,505]
484;Subj_3_76.png;[65536,0]
485;Subj_13_171.png;[65536,0]
486;Subj_10_224.png;[65534,2]
487;Subj_8_99.png;[65486,50]
488;Subj_14_77.png;[65264,272]
489;Subj_4_32.png;[65085,451]
490;Subj_2_242.png;[65536,0]
491;Subj_1_38.png;[65534,2]
492;Subj_14_21.png;[65535,1]
493;Subj_7_159.png;[64836,700]
494;Subj_10_232.png;[65536,0]
495;Subj_6_110.png;[64968,568]
496;Subj_10_110.png;[65536,0]
497;Subj_10_146.png;[65453,83]
498;Subj_14_120.png;[65536,0]
499;Subj_11_6.png;[65536,0]
500;Subj_6_181.png;[65027,509]
501;Subj_9_122.png;[65536,0]
502;Subj_12_79.png;[65037,499]
503;Subj_14_209.png;[65526,10]
504;Subj_10_13.png;[65536,0]
505;Subj_2_91.png;[65157,379]
506;Subj_1_236.png;[65536,0]
507;Subj_14_251.png;[65536,0]
508;Subj_7_149.png;[65109,427]
509;Subj_11_158.png;[65505,31]
510;Subj_3_232.png;[65130,406]
511;Subj_10_92.png;[65480,56]
512;Subj_12_57.png;[64865,671]
513;Subj_12_116.png;[64900,636]
514;Subj_13_173.png;[65498,38]
515;Subj_1_169.png;[65536,0]
516;Subj_3_56.png;[65304,232]
517;Subj_14_193.png;[65536,0]
518;Subj_8_90.png;[65531,5]
519;Subj_4_93.png;[65527,9]
520;Subj_2_126.png;[65536,0]
521;Subj_6_25.png;[65172,364]
522;Subj_7_201.png;[65077,459]
523;Subj_8_228.png;[65536,0]
524;Subj_8_148.png;[65433,103]
525;Subj_9_189.png;[65533,3]
526;Subj_13_239.png;[65536,0]
527;Subj_12_154.png;[65501,35]
528;Subj_9_113.png;[65536,0]
529;Subj_12_36.png;[65284,252]
530;Subj_13_103.png;[65487,49]
531;Subj_3_237.png;[65536,0]
532;Subj_9_19.png;[65536,0]
533;Subj_4_146.png;[65536,0]
534;Subj_4_224.png;[65535,1]
535;Subj_14_55.png;[65536,0]
536;Subj_9_52.png;[65536,0]
537;Subj_7_175.png;[65303,233]
538;Subj_3_115.png;[64895,641]
539;Subj_6_42.png;[65108,428]
540;Subj_2_206.png;[65166,370]
541;Subj_10_109.png;[65536,0]
542;Subj_6_123.png;[64824,712]
543;Subj_3_78.png;[65527,9]
544;Subj_2_57.png;[65287,249]
545;Subj_10_206.png;[65288,248]
546;Subj_8_179.png;[65536,0]
547;Subj_2_87.png;[64918,618]
548;Subj_2_40.png;[65536,0]
549;Subj_1_7.png;[65536,0]
550;Subj_8_198.png;[65536,0]
551;Subj_14_12.png;[65536,0]
552;Subj_7_150.png;[65053,483]
553;Subj_12_242.png;[65536,0]
554;Subj_6_11.png;[65508,28]
555;Subj_12_119.png;[65050,486]
556;Subj_2_194.png;[65536,0]
557;Subj_9_67.png;[65463,73]
558;Subj_3_152.png;[65347,189]
559;Subj_9_89.png;[65536,0]
560;Subj_1_132.png;[65508,28]
561;Subj_2_82.png;[65341,195]
562;Subj_1_52.png;[65217,319]
563;Subj_11_147.png;[65484,52]
564;Subj_11_251.png;[65536,0]
565;Subj_7_199.png;[65045,491]
566;Subj_8_240.png;[65536,0]
567;Subj_11_65.png;[64883,653]
568;Subj_11_122.png;[65035,501]
569;Subj_9_20.png;[65536,0]
570;Subj_6_78.png;[64920,616]
571;Subj_6_5.png;[65536,0]
572;Subj_14_75.png;[65006,530]
573;Subj_1_173.png;[65376,160]
574;Subj_11_51.png;[65532,4]
575;Subj_3_9.png;[65507,29]
576;Subj_7_141.png;[65536,0]
577;Subj_12_127.png;[65483,53]
578;Subj_10_155.png;[65054,482]
579;Subj_11_178.png;[65041,495]
580;Subj_1_181.png;[65510,26]
581;Subj_10_202.png;[65519,17]
582;Subj_13_115.png;[65123,413]
583;Subj_2_158.png;[65536,0]
584;Subj_9_34.png;[65535,1]
585;Subj_7_74.png;[65381,155]
586;Subj_14_11.png;[65533,3]
587;Subj_10_159.png;[65527,9]
588;Subj_9_229.png;[65536,0]
589;Subj_10_79.png;[65536,0]
590;Subj_4_135.png;[65032,504]
591;Subj_3_23.png;[65536,0]
592;Subj_6_32.png;[65464,72]
593;Subj_9_128.png;[65503,33]
594;Subj_3_4.png;[65536,0]
595;Subj_14_96.png;[65534,2]
596;Subj_2_114.png;[65446,90]
597;Subj_1_250.png;[65536,0]
598;Subj_14_217.png;[65536,0]
599;Subj_7_188.png;[65016,520]
600;Subj_1_14.png;[65536,0]
601;Subj_3_15.png;[65536,0]
602;Subj_11_254.png;[65536,0]
603;Subj_13_122.png;[65470,66]
604;Subj_6_136.png;[65448,88]
605;Subj_14_208.png;[65521,15]
606;Subj_7_158.png;[64845,691]
607;Subj_10_158.png;[65493,43]
608;Subj_10_223.png;[65536,0]
609;Subj_3_62.png;[65536,0]
610;Subj_11_76.png;[65536,0]
611;Subj_4_123.png;[65528,8]
612;Subj_4_91.png;[65535,1]
613;Subj_12_241.png;[65536,0]
614;Subj_10_28.png;[65536,0]
615;Subj_13_158.png;[64967,569]
616;Subj_4_9.png;[65536,0]
617;Subj_7_104.png;[65429,107]
618;Subj_12_183.png;[65536,0]
619;Subj_14_196.png;[65536,0]
620;Subj_11_44.png;[65535,1]
621;Subj_6_217.png;[64989,547]
622;Subj_13_58.png;[65335,201]
623;Subj_12_1.png;[65536,0]
624;Subj_1_248.png;[65536,0]
625;Subj_11_101.png;[65535,1]
626;Subj_9_90.png;[65536,0]
627;Subj_7_71.png;[65487,49]
628;Subj_7_180.png;[65019,517]
629;Subj_11_15.png;[65536,0]
630;Subj_13_75.png;[65481,55]
631;Subj_10_178.png;[65179,357]
632;Subj_11_113.png;[65536,0]
633;Subj_14_172.png;[65536,0]
634;Subj_7_33.png;[65509,27]
635;Subj_3_150.png;[65002,534]
636;Subj_13_240.png;[65536,0]
637;Subj_8_207.png;[65536,0]
638;Subj_3_1.png;[65536,0]
639;Subj_2_77.png;[65536,0]
640;Subj_14_127.png;[65535,1]
641;Subj_8_155.png;[65524,12]
642;Subj_4_236.png;[65536,0]
643;Subj_7_181.png;[65047,489]
644;Subj_7_70.png;[65364,172]
645;Subj_14_194.png;[65536,0]
646;Subj_4_141.png;[65474,62]
647;Subj_12_135.png;[65320,216]
648;Subj_14_115.png;[65536,0]
649;Subj_12_216.png;[65536,0]
650;Subj_6_121.png;[64755,781]
651;Subj_13_28.png;[65509,27]
652;Subj_3_163.png;[65536,0]
653;Subj_8_14.png;[65357,179]
654;Subj_9_253.png;[65536,0]
655;Subj_1_198.png;[65534,2]
656;Subj_9_12.png;[65536,0]
657;Subj_14_80.png;[65399,137]
658;Subj_1_200.png;[65257,279]
659;Subj_2_207.png;[65071,465]
660;Subj_3_103.png;[65536,0]
661;Subj_11_25.png;[65536,0]
662;Subj_1_74.png;[65527,9]
663;Subj_2_210.png;[65325,211]
664;Subj_4_66.png;[65323,213]
665;Subj_11_208.png;[65536,0]
666;Subj_6_16.png;[65268,268]
667;Subj_9_133.png;[65153,383]
668;Subj_6_96.png;[65055,481]
669;Subj_12_247.png;[65536,0]
670;Subj_12_252.png;[65536,0]
671;Subj_13_205.png;[65160,376]
672;Subj_1_125.png;[65505,31]
673;Subj_6_131.png;[65004,532]
674;Subj_12_138.png;[65407,129]
675;Subj_10_240.png;[65536,0]
676;Subj_7_16.png;[65284,252]
677;Subj_9_173.png;[65374,162]
678;Subj_7_83.png;[65056,480]
679;Subj_8_187.png;[65338,198]
680;Subj_9_255.png;[65536,0]
681;Subj_11_127.png;[65345,191]
682;Subj_14_201.png;[65536,0]
683;Subj_14_66.png;[65536,0]
684;Subj_10_36.png;[65209,327]
685;Subj_14_101.png;[65053,483]
686;Subj_12_115.png;[64888,648]
687;Subj_7_140.png;[65533,3]
688;Subj_8_212.png;[65536,0]
689;Subj_10_127.png;[65015,521]
690;Subj_8_176.png;[65518,18]
691;Subj_11_105.png;[65536,0]
692;Subj_10_176.png;[65516,20]
693;Subj_4_120.png;[65531,5]
694;Subj_11_64.png;[64891,645]
695;Subj_4_190.png;[65165,371]
696;Subj_3_17.png;[65425,111]
697;Subj_8_49.png;[65391,145]
698;Subj_11_169.png;[65387,149]
699;Subj_9_71.png;[65498,38]
700;Subj_6_191.png;[65132,404]
701;Subj_4_95.png;[65230,306]
702;Subj_9_207.png;[65529,7]
703;Subj_1_119.png;[65173,363]
704;Subj_11_1.png;[65536,0]
705;Subj_1_194.png;[65536,0]
706;Subj_9_241.png;[65536,0]
707;Subj_12_100.png;[65536,0]
708;Subj_2_223.png;[65536,0]
709;Subj_12_238.png;[65536,0]
710;Subj_9_50.png;[65529,7]
711;Subj_9_158.png;[65459,77]
712;Subj_11_90.png;[65118,418]
713;Subj_6_166.png;[65144,392]
714;Subj_6_44.png;[65082,454]
715;Subj_2_15.png;[65536,0]
716;Subj_1_167.png;[65536,0]
717;Subj_8_45.png;[65170,366]
718;Subj_3_216.png;[65536,0]
719;Subj_8_223.png;[65536,0]
720;Subj_12_75.png;[65183,353]
721;Subj_14_239.png;[65536,0]
722;Subj_12_217.png;[65536,0]
723;Subj_2_191.png;[65536,0]
724;Subj_14_53.png;[65535,1]
725;Subj_10_16.png;[65536,0]
726;Subj_11_247.png;[65536,0]
727;Subj_13_34.png;[65307,229]
728;Subj_2_95.png;[65528,8]
729;Subj_6_175.png;[64999,537]
730;Subj_11_81.png;[65536,0]
731;Subj_4_124.png;[65529,7]
732;Subj_1_228.png;[65536,0]
733;Subj_4_246.png;[65536,0]
734;Subj_7_144.png;[65180,356]
